id,first_name,gender,Age,visit_per_week,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym
2218,Rubina,Female,42,5,"chest, back",18:01:00,18:31:00,67
2219,Harland,Male,13,2,"Leg, back",14:59:00,16:48:00,161
2220,Any,Male,42,3,,20:57:00,23:26:00,115
2229,Harper,Male,34,4,,20:39:00,21:33:00,150
2230,Alanson,Male,28,1,"back, Core",16:31:00,18:54:00,61
2232,Bennett,Male,13,5,"Core, Core",15:16:00,17:16:00,35
2236,Idell,Female,42,4,chest,15:45:00,17:41:00,101
2238,Irene,Female,29,1,"Arm, Cardio",20:15:00,22:22:00,45
2241,Hedwig,Female,43,3,,11:03:00,11:33:00,35
2245,Brennen,Male,49,2,"back, back",12:11:00,14:20:00,164
2246,Kary,Female,17,5,,9:12:00,11:51:00,59
2247,Elvis,Male,41,2,chest,18:44:00,19:43:00,103
2250,Peter,Male,48,3,,13:26:00,16:21:00,39
2252,Margarita,Female,18,2,"chest, Cardio, Leg",10:17:00,11:19:00,100
2254,Alexei,Male,46,2,,17:12:00,19:36:00,101
2260,Jaquelyn,Female,27,2,,8:20:00,11:05:00,132
2264,Padraig,Male,39,5,,15:42:00,16:34:00,61
2265,Reina,Female,18,2,,19:52:00,20:36:00,114
2270,Abby,Male,47,5,"chest, chest",15:19:00,16:24:00,141
2271,Craggy,Male,13,4,,10:08:00,11:55:00,156
2279,Mathilda,Female,38,2,,10:43:00,13:06:00,170
2282,Daniel,Male,36,3,Core,12:25:00,14:41:00,172
2285,Earl,Male,30,4,,13:33:00,14:55:00,37
2288,Piggy,Male,44,5,,17:30:00,18:03:00,110
2289,Gwendolin,Female,44,4,"Core, back",8:53:00,11:36:00,62
2290,Chelsy,Female,21,4,"Core, back, Leg",15:52:00,16:37:00,59
2293,Merilee,Female,31,3,"back, Leg, chest",16:31:00,17:30:00,145
2296,Evie,Female,25,1,,10:17:00,12:08:00,110
2297,Georas,Male,42,5,,17:29:00,18:11:00,142
2300,Ives,Male,25,4,Leg,14:53:00,16:22:00,157
2301,Amalea,Female,44,3,"back, Leg, chest",13:06:00,13:43:00,125
2302,Sigismondo,Male,21,4,"chest, back, back",12:48:00,15:45:00,156
2305,Alfie,Male,44,4,"Leg, Leg, back",8:48:00,11:29:00,165
2306,Seumas,Male,48,1,"Leg, Core, Cardio",11:47:00,13:09:00,95
2311,Christabella,Female,26,2,,17:41:00,18:14:00,30
2312,Taite,Male,44,4,"Cardio, Leg",17:41:00,19:28:00,136
2319,Dexter,Male,32,3,,10:38:00,13:32:00,32
2321,Ernesto,Male,34,5,,14:11:00,16:31:00,45
2322,Marcus,Male,40,4,,20:18:00,21:34:00,119
2323,Benjamin,Male,37,1,Leg,17:11:00,18:30:00,41
2325,Quinton,Male,25,2,,10:34:00,11:40:00,46
2327,Noel,Female,12,4,,14:01:00,16:10:00,111
2328,Lexine,Female,32,5,,13:52:00,16:23:00,48
2329,Davy,Male,12,3,Leg,9:15:00,11:04:00,126
2330,Elisabet,Female,45,1,,11:43:00,14:04:00,88
2332,Corey,Female,19,4,Core,20:22:00,22:56:00,125
2333,Derwin,Male,28,4,,11:18:00,12:56:00,88
2337,Norris,Male,30,3,,18:22:00,20:30:00,103
2338,Jarib,Male,44,4,Core,10:06:00,13:03:00,148
2339,Brenda,Female,21,2,"Core, chest, Arm",15:40:00,17:39:00,39
2340,Sanderson,Male,29,5,"Cardio, Cardio, Core",18:51:00,21:27:00,76
2341,Rita,Female,33,5,,14:02:00,14:37:00,132
2342,Orren,Male,30,1,"Cardio, Core, Leg",17:57:00,19:48:00,120
2343,Andreana,Female,38,2,Leg,9:53:00,11:35:00,158
2345,Wes,Male,24,4,,14:30:00,17:03:00,136
2346,Domeniga,Female,16,5,back,12:17:00,12:55:00,30
2347,Valentine,Female,26,5,,16:51:00,17:42:00,146
2353,Constanta,Female,30,3,,13:37:00,14:58:00,41
2361,Leilah,Female,21,1,"Leg, back",20:04:00,22:37:00,138
2362,Melli,Female,42,4,Arm,11:51:00,12:21:00,51
2364,Thea,Female,15,2,"Leg, back, Core",10:47:00,11:41:00,81
2369,Hadrian,Male,31,4,"Cardio, Arm",17:22:00,18:24:00,168
2371,Bil,Male,40,1,,20:10:00,20:47:00,107
2372,Ilyse,Female,12,2,"Leg, back, Leg",11:18:00,12:58:00,72
2373,Agatha,Female,30,3,chest,8:52:00,10:15:00,158
2378,Colan,Male,12,1,Leg,18:52:00,20:55:00,93
2379,Alexina,Female,42,1,,8:29:00,11:00:00,85
2380,Vasilis,Male,45,4,,19:38:00,22:20:00,47
2383,Marje,Female,34,2,,20:26:00,21:13:00,151
2384,Priscilla,Female,28,1,"chest, Cardio",17:35:00,19:12:00,98
2395,Shelly,Female,30,2,,19:59:00,22:08:00,75
2396,Yetta,Female,24,3,,13:08:00,15:57:00,49
2400,Logan,Male,42,1,"back, chest",13:02:00,13:54:00,53
2401,Evy,Female,44,2,,17:52:00,18:33:00,149
2403,Nelie,Female,29,1,,15:15:00,18:09:00,149
2404,Ronna,Female,20,5,"back, Leg, Leg",11:02:00,13:55:00,60
2405,Eldredge,Male,30,1,Cardio,16:35:00,19:24:00,110
2413,Myrwyn,Male,20,1,"Cardio, Leg",8:38:00,10:27:00,174
2417,Mab,Female,49,5,back,14:53:00,15:29:00,61
2419,Janela,Female,19,1,"back, chest",10:33:00,12:11:00,37
2420,Durward,Male,15,4,,11:27:00,13:26:00,100
2421,Caitlin,Female,41,5,,14:54:00,16:01:00,59
2422,Jessalin,Female,43,3,,12:46:00,14:42:00,73
2425,Rockwell,Male,40,5,,16:21:00,17:41:00,130
2427,Robers,Male,18,2,,16:05:00,17:48:00,84
2430,Maryanna,Female,17,5,,15:12:00,16:00:00,153
2432,Reed,Male,20,2,"back, Leg, Arm",10:56:00,11:54:00,110
2433,Becca,Female,34,2,,14:51:00,15:34:00,174
2438,Averil,Male,28,5,,17:18:00,18:55:00,99
2446,Alyce,Female,35,1,Cardio,14:06:00,17:02:00,59
2447,Wittie,Male,42,3,,9:14:00,10:45:00,132
2452,Augusta,Female,35,5,Leg,16:21:00,19:15:00,75
2454,Philippine,Female,26,3,Leg,18:14:00,18:57:00,67
2455,Sallie,Female,34,5,"chest, chest",20:02:00,22:30:00,158
2458,Edi,Female,25,2,Arm,11:37:00,14:27:00,174
2459,Ancell,Male,35,4,,18:28:00,20:43:00,139
2460,Blithe,Female,31,1,,9:22:00,11:52:00,121
2465,Abagael,Female,16,1,,14:33:00,16:30:00,173
2466,Krystle,Female,44,4,,17:47:00,19:00:00,48
2467,Gregorio,Male,34,3,chest,8:25:00,11:08:00,65
2472,Thorvald,Male,28,2,"Leg, Leg",9:31:00,11:28:00,174
2473,Boniface,Male,38,2,Leg,9:46:00,11:11:00,62
2474,Walker,Male,29,5,"chest, Leg",16:59:00,18:50:00,114
2486,Bret,Male,32,2,Arm,17:10:00,19:02:00,155
2488,Hodge,Male,36,5,,17:52:00,18:45:00,87
2491,Crysta,Female,46,1,"Leg, back, chest",8:06:00,10:31:00,142
2497,Elbertine,Female,46,3,,8:05:00,10:11:00,142
2498,Dall,Male,24,4,"chest, Leg, back",10:38:00,12:41:00,41
2499,Cecilia,Female,33,5,Core,20:43:00,22:57:00,127
2507,Anna-diane,Female,41,3,"Cardio, Arm",15:09:00,16:34:00,156
2511,Finley,Male,17,5,Core,11:56:00,14:20:00,42
2516,Corella,Female,23,2,"back, Leg",14:44:00,16:03:00,128
2517,Alec,Male,49,1,,8:44:00,9:25:00,141
2519,Hollis,Male,45,1,"Core, Leg, Cardio",10:34:00,12:07:00,55
2521,Mikaela,Female,32,5,,20:33:00,23:06:00,135
2522,Calypso,Female,23,3,"Core, chest",20:25:00,22:12:00,57
2524,Sofie,Female,37,1,"Core, chest",14:20:00,17:13:00,78
2525,Charisse,Female,36,3,,18:22:00,19:32:00,41
2527,Flora,Female,27,1,,11:15:00,13:25:00,106
2531,Zacharie,Male,39,3,"back, chest",14:51:00,16:43:00,175
2532,Skell,Male,44,4,"chest, back, Core",16:04:00,17:35:00,123
2533,Cyndie,Female,28,2,,18:58:00,21:06:00,129
2537,Jane,Female,15,1,"chest, chest, Leg",10:22:00,10:58:00,137
2541,Solomon,Male,44,1,,16:59:00,18:44:00,115
2543,Perle,Female,21,5,,14:45:00,16:48:00,137
2547,Papageno,Male,31,1,,16:19:00,18:58:00,135
2548,Alvina,Female,28,1,Arm,16:36:00,17:37:00,50
2551,Manda,Female,25,3,,15:38:00,18:16:00,170
2553,Consalve,Male,32,3,"back, Core",18:23:00,19:31:00,110
2555,Garner,Male,47,1,"chest, Cardio",19:22:00,21:45:00,163
2558,Theodoric,Male,40,5,,15:32:00,17:42:00,76
2561,Monique,Female,41,4,chest,13:20:00,14:11:00,101
2564,Helaina,Female,45,4,,16:59:00,18:16:00,115
2572,Sheila,Female,39,5,"Leg, Arm",17:04:00,18:45:00,82
2576,Brade,Male,34,1,Leg,12:40:00,14:21:00,36
2577,Yelena,Female,14,2,,10:26:00,12:39:00,158
2578,Lester,Male,15,4,,20:35:00,21:30:00,164
2587,Cammy,Male,39,5,Leg,15:57:00,17:27:00,48
2589,Adham,Male,31,3,,14:06:00,15:33:00,145
2591,Waylen,Male,30,1,"Cardio, Cardio, back",12:50:00,13:26:00,62
2592,Aurie,Female,24,2,"chest, Core, Leg",10:17:00,12:47:00,64
2593,Honor,Female,21,3,,19:51:00,20:25:00,88
2601,Germaine,Female,33,3,,12:10:00,12:40:00,108
2603,Ingamar,Male,31,4,,15:24:00,17:57:00,95
2608,Ekaterina,Female,24,4,Cardio,8:46:00,9:19:00,109
2612,Alameda,Female,19,5,,13:42:00,14:20:00,73
2624,Willie,Male,32,3,,8:39:00,9:36:00,49
2626,Warren,Male,38,4,"Cardio, Cardio",16:57:00,18:59:00,172
2629,Jean,Male,40,1,,11:02:00,11:46:00,165
2630,Pablo,Male,38,2,,14:29:00,16:53:00,170
2633,Trula,Female,43,4,Leg,14:42:00,16:22:00,100
2635,Alverta,Female,32,4,,9:13:00,11:31:00,40
2636,Georgeanne,Female,41,1,"Core, back",13:24:00,14:20:00,179
2638,Timothea,Female,24,5,,19:45:00,20:17:00,138
2640,Romola,Female,21,4,"chest, Cardio",10:00:00,11:01:00,78
2641,Elladine,Female,20,2,,8:37:00,9:55:00,97
2644,Catlee,Female,32,1,"Leg, chest, chest",12:54:00,13:26:00,136
2645,Padget,Male,38,5,"chest, back, back",17:23:00,18:17:00,165
2647,Rodd,Male,12,1,"back, chest",18:58:00,21:40:00,45
2649,Noelani,Female,45,2,,13:50:00,14:35:00,149
2653,Bradford,Male,38,3,,13:11:00,14:08:00,49
2656,Barbabas,Male,38,2,"back, Cardio, chest",17:13:00,19:26:00,58
2658,Westleigh,Male,44,3,,19:23:00,21:04:00,85
2661,Aaron,Male,46,4,"Core, Cardio",17:02:00,19:49:00,178
2663,Elisa,Female,34,5,,14:01:00,16:03:00,112
2664,Myrle,Female,26,5,,10:20:00,11:31:00,154
2667,Lewie,Male,37,2,"Leg, Core, chest",11:46:00,13:24:00,100
2668,Nessy,Female,31,4,"Arm, Core, Cardio",15:00:00,17:49:00,39
2669,Ashia,Female,36,3,"Cardio, Leg",19:04:00,20:13:00,77
2671,Gery,Male,42,5,,12:36:00,13:56:00,175
2672,Duffie,Male,15,3,"Cardio, chest, Leg",8:13:00,10:10:00,143
2674,Yehudit,Male,49,2,"Cardio, back, Arm",20:16:00,21:57:00,82
2676,Bari,Female,17,4,"back, Leg",8:17:00,9:19:00,110
2677,Tonia,Female,24,2,chest,9:06:00,10:41:00,113
2679,Terrill,Male,44,2,"Cardio, chest",9:10:00,10:56:00,105
2681,Aura,Female,14,4,,9:11:00,9:59:00,122
2687,Wendall,Male,43,5,back,9:13:00,10:21:00,126
2690,Simmonds,Male,33,5,,13:10:00,14:21:00,95
2691,Guss,Male,32,5,,10:17:00,12:44:00,61
2695,Gabriell,Female,42,1,,12:30:00,14:23:00,127
2698,Morgan,Male,48,5,,14:52:00,15:55:00,101
2702,Rudiger,Male,28,2,,10:22:00,12:17:00,62
2703,Travers,Male,44,1,"Arm, Leg",16:01:00,19:01:00,119
2705,Edvard,Male,37,4,"Cardio, Core",17:29:00,19:09:00,122
2706,Hayley,Female,41,3,,11:05:00,13:40:00,132
2707,Grove,Male,34,2,Core,13:31:00,14:16:00,120
2708,Chic,Male,47,1,"Arm, Core, Leg",18:01:00,19:37:00,158
2714,Nananne,Female,43,5,"back, back, Core",10:50:00,13:21:00,43
2715,Brant,Male,25,3,,12:02:00,14:59:00,171
2717,Ive,Male,34,4,,11:10:00,12:53:00,55
2718,Jethro,Male,18,1,"Core, Cardio",20:32:00,21:11:00,163
2721,Haskel,Male,37,4,,8:38:00,11:17:00,34
2726,Sebastien,Male,32,2,,10:54:00,12:03:00,140
2727,Zeb,Male,27,4,"Leg, Cardio, Core",11:51:00,13:01:00,36
2730,Courtnay,Male,38,2,,15:28:00,18:18:00,60
2734,Konrad,Male,25,2,,9:13:00,12:11:00,51
2735,Georgeta,Female,46,1,"Cardio, chest",9:24:00,10:07:00,58
2738,Dorian,Female,16,3,back,11:21:00,13:01:00,156
2739,Carmelia,Female,42,4,,15:28:00,17:17:00,109
2742,Ambrosio,Male,49,4,,18:02:00,20:47:00,134
2743,Bartie,Male,14,3,"Cardio, Core",20:28:00,20:59:00,73
2744,Prince,Male,40,2,back,10:42:00,11:16:00,42
2749,Yolande,Female,36,5,"Cardio, back, chest",10:42:00,11:42:00,180
2755,Mommy,Female,46,3,,18:39:00,19:37:00,38
2758,Gabbi,Female,16,1,,15:16:00,16:04:00,140
2760,Simmonds,Male,15,1,"Core, Leg",9:29:00,11:20:00,62
2762,Ardis,Female,18,3,"Cardio, Leg",12:13:00,12:54:00,110
2764,Lars,Male,43,1,"Core, back",8:10:00,11:10:00,38
2765,Godfree,Male,45,4,,14:21:00,17:16:00,108
2769,Glynda,Female,19,3,"Cardio, Core",13:25:00,14:52:00,36
2770,Marcelo,Male,47,3,,17:22:00,18:38:00,114
2772,Robbi,Female,45,4,,20:52:00,21:49:00,63
2775,Odella,Female,19,1,Cardio,9:35:00,11:04:00,63
2777,Harriette,Female,32,3,,14:58:00,17:40:00,127
2780,Dulsea,Female,17,2,,13:20:00,15:17:00,167
2782,Elvera,Female,33,1,,14:03:00,15:48:00,42
2783,Dion,Male,47,3,"Core, chest, Core",12:16:00,14:43:00,90
2785,Evey,Female,35,2,"chest, Cardio, Leg",18:29:00,21:04:00,41
2786,Margareta,Female,47,3,,19:32:00,22:10:00,50
2789,Starlin,Female,35,1,,17:08:00,17:44:00,132
2791,Fred,Female,19,1,,16:49:00,19:34:00,149
2799,Helen-elizabeth,Female,48,2,"Leg, chest",9:11:00,9:43:00,85
2803,Cecily,Female,45,5,,9:26:00,10:07:00,93
2804,Ben,Male,47,1,,8:59:00,11:37:00,160
2806,Beatriz,Female,37,3,,16:13:00,18:08:00,80
2808,Sosanna,Female,27,1,,16:32:00,18:06:00,136
2811,Chaddy,Male,49,2,,11:18:00,13:50:00,176
2818,Gavin,Male,28,4,Arm,11:51:00,13:03:00,49
2820,Kial,Female,19,2,,14:33:00,16:35:00,69
2821,Romona,Female,12,5,Core,13:20:00,14:57:00,51
2823,Viola,Female,24,2,,16:33:00,18:53:00,102
2824,Junie,Female,25,4,,17:59:00,19:01:00,83
2829,Fields,Male,41,3,"back, Core",9:40:00,10:50:00,132
2830,Micky,Male,28,1,"Cardio, back",12:05:00,14:43:00,70
2831,Wheeler,Male,33,4,,9:35:00,10:15:00,157
2833,Susana,Female,36,1,chest,17:44:00,19:00:00,66
2834,Avram,Male,23,2,,19:16:00,21:43:00,87
2835,Mair,Female,12,2,,15:37:00,16:21:00,178
2837,Gal,Male,40,4,,19:11:00,21:53:00,48
2838,Montague,Male,39,5,"Core, Cardio, chest",20:40:00,21:39:00,69
2842,Gale,Female,44,4,Arm,9:47:00,11:34:00,81
2843,Donnie,Female,49,2,"chest, back",19:10:00,20:38:00,64
2848,Pietro,Male,48,3,"Leg, Core",12:00:00,12:53:00,180
2850,Reinhold,Male,19,1,"Cardio, chest, Leg",14:56:00,15:38:00,119
2856,Ester,Female,25,5,"Cardio, back, back",17:05:00,18:41:00,71
2860,Marcelle,Female,37,5,"Cardio, Arm",18:33:00,19:20:00,82
2862,Zackariah,Male,27,2,"Cardio, chest",17:19:00,19:17:00,89
2863,Wash,Male,22,1,,11:08:00,11:42:00,162
2864,Malchy,Male,44,5,"chest, chest, Core",16:01:00,17:34:00,166
2865,Erhard,Male,15,5,,11:19:00,12:13:00,139
2866,Evangelia,Female,45,3,"Core, back",11:46:00,14:21:00,99
2867,Anderea,Female,40,4,Cardio,16:05:00,17:13:00,85
2871,Annora,Female,16,4,"Core, Core, Cardio",12:21:00,14:19:00,108
2872,Brennen,Male,29,1,,9:46:00,12:00:00,68
2874,Wini,Female,30,5,"chest, Core",14:42:00,15:22:00,173
2876,Ramona,Female,45,3,Leg,18:32:00,19:44:00,111
2877,Hobart,Male,49,1,,9:12:00,10:55:00,144
2879,Lil,Female,49,3,,10:39:00,13:26:00,143
2880,Ketti,Female,31,4,,11:02:00,13:18:00,59
2881,Alexei,Male,43,4,,10:46:00,11:40:00,69
2888,Tiffi,Female,14,4,,17:02:00,17:36:00,84
2889,Wilt,Male,23,1,Leg,11:41:00,13:52:00,178
2891,Hamilton,Male,44,3,,11:26:00,12:50:00,163
2901,Avivah,Female,42,1,,17:30:00,20:09:00,121
2903,Florry,Female,36,4,"Core, back, Arm",19:07:00,21:28:00,89
2904,Freddi,Female,44,1,,10:09:00,13:01:00,41
2908,Grazia,Female,31,5,,10:25:00,12:51:00,30
2909,Randy,Male,13,3,chest,13:35:00,16:32:00,43
2910,Urban,Male,39,5,Arm,11:09:00,12:15:00,76
2911,Fifine,Female,36,4,"Core, chest",20:53:00,22:03:00,115
2915,Chelsie,Female,19,5,back,19:00:00,19:49:00,151
2919,Devlin,Male,49,5,,19:43:00,20:53:00,94
2921,Fredi,Female,46,5,chest,12:39:00,14:01:00,68
2922,Vida,Female,28,4,chest,10:28:00,12:08:00,64
2926,Gerick,Male,12,2,,9:16:00,11:09:00,142
2929,Aldous,Male,39,2,"Arm, chest",9:38:00,11:38:00,54
2930,Vita,Female,36,5,,13:57:00,14:41:00,67
2939,Carlen,Female,30,3,,12:50:00,13:21:00,48
2940,Beatriz,Female,14,4,"chest, back",20:25:00,21:04:00,56
2941,Matias,Male,32,1,,10:21:00,13:17:00,134
2942,Lindon,Male,16,5,,10:47:00,12:58:00,43
2944,Marty,Female,30,5,,9:41:00,12:34:00,42
2950,Karyn,Female,43,1,"Leg, Leg",15:44:00,18:43:00,89
2951,Grayce,Female,33,4,"Cardio, Core",11:36:00,12:31:00,175
2952,Ricky,Male,29,1,"Core, back, Arm",19:21:00,20:04:00,127
2953,Jacquenetta,Female,36,2,"chest, back",18:47:00,21:14:00,84
2954,Ivor,Male,14,2,"Cardio, back, back",15:27:00,18:03:00,115
2956,Lucia,Female,29,5,"back, Arm, back",14:18:00,16:38:00,171
2957,Thomasin,Female,19,1,,17:43:00,20:24:00,151
2969,Nikolai,Male,32,1,,15:33:00,17:12:00,156
2974,Samaria,Female,22,1,"Leg, Leg, chest",11:10:00,12:14:00,51
2975,Clemmy,Male,26,3,,11:07:00,13:34:00,71
2977,Zacherie,Male,34,5,chest,10:36:00,13:26:00,50
2979,Adair,Male,34,4,"Cardio, Leg, chest",13:30:00,16:14:00,158
2981,Georgie,Female,35,4,Core,14:52:00,16:57:00,103
2982,Agna,Female,42,4,"Leg, Core, Core",19:59:00,22:01:00,105
2983,Benyamin,Male,26,5,"Arm, Cardio, Leg",19:22:00,22:15:00,154
2985,Josie,Female,47,1,Arm,15:17:00,17:23:00,154
2986,Jules,Male,40,5,"Cardio, Core",14:05:00,15:23:00,62
2988,Rad,Male,45,3,,10:48:00,12:45:00,72
2991,Oliy,Female,32,2,,8:22:00,11:11:00,114
2992,Isidor,Male,46,3,back,10:24:00,12:21:00,114
2997,Elaina,Female,41,3,"Core, chest",9:14:00,12:01:00,53
3001,Fey,Female,49,4,"back, chest",19:31:00,21:29:00,63
3002,Doralin,Female,27,5,,19:31:00,21:55:00,102
3008,Uriah,Male,24,4,back,17:45:00,18:57:00,130
3009,Borden,Male,27,3,"chest, Leg, chest",9:45:00,11:15:00,53
3012,Ely,Male,47,1,Arm,10:12:00,11:46:00,134
3017,Chaddie,Male,44,2,,9:25:00,10:59:00,43
3022,Jamey,Male,31,3,back,15:06:00,15:36:00,179
3023,Kimberlee,Female,46,3,Cardio,20:56:00,21:56:00,31
3026,Hew,Male,13,4,"chest, Leg",13:12:00,14:33:00,174
3028,Wat,Male,39,2,"chest, Leg, Leg",19:41:00,22:36:00,44
3030,Nissa,Female,25,1,Leg,20:15:00,22:22:00,95
3035,Alf,Male,26,4,,18:15:00,19:07:00,46
3037,Shelby,Female,47,4,,9:02:00,11:39:00,117
3041,Samantha,Female,22,2,,16:04:00,18:50:00,92
3046,Aridatha,Female,38,2,"Leg, Core, Leg",18:41:00,20:18:00,65
3048,Dick,Male,48,4,"back, back, Leg",16:29:00,17:17:00,89
3050,Nora,Female,14,2,"chest, Core",8:54:00,9:48:00,173
3053,Jada,Female,42,2,"chest, back",9:26:00,11:45:00,174
3057,Isahella,Female,34,3,,8:36:00,9:29:00,93
3058,Benton,Male,22,4,"chest, Leg, back",12:19:00,12:56:00,51
3060,Lesley,Female,43,1,"Core, back",19:38:00,20:36:00,105
3062,Talia,Female,35,1,,10:28:00,11:38:00,49
3066,Constancia,Female,21,4,,13:06:00,15:49:00,127
3067,Arlie,Female,23,3,"Leg, Core, Leg",8:18:00,9:21:00,84
3068,Shelden,Male,38,3,"Leg, Arm",13:04:00,15:03:00,60
3070,Franky,Female,40,5,,11:11:00,13:15:00,149
3071,Vincenz,Male,33,1,"chest, chest, Arm",13:04:00,14:35:00,151
3072,Adham,Male,34,1,,10:30:00,12:24:00,93
3075,Florry,Female,13,1,,9:57:00,12:07:00,134
3077,Alexine,Female,46,2,,15:54:00,16:25:00,156
3079,Morgan,Female,37,3,"Core, Cardio, chest",12:44:00,14:31:00,150
3082,Sayres,Male,39,4,"Leg, Leg, Core",18:55:00,21:36:00,91
3086,Kailey,Female,37,3,"chest, Core, back",20:29:00,22:52:00,52
3093,Nicolle,Female,34,4,"chest, back",9:55:00,12:27:00,39
3094,Karlyn,Female,25,4,chest,16:43:00,17:27:00,55
3103,Falito,Male,36,4,"Arm, Leg, Leg",10:29:00,11:39:00,71
3105,Dianemarie,Female,32,2,"chest, Arm, Core",9:51:00,12:28:00,136
3108,Vivia,Female,39,4,"Leg, Core, Cardio",19:52:00,20:53:00,152
3110,Aile,Female,12,5,Arm,17:52:00,20:33:00,107
3112,Waylin,Male,33,1,"Arm, Cardio, back",16:33:00,18:39:00,168
3116,Esra,Male,37,5,,19:08:00,21:25:00,130
3118,Esra,Male,14,3,,8:23:00,11:10:00,114
3119,Bank,Male,43,5,"Cardio, chest",13:30:00,14:12:00,125
3127,Minnie,Female,42,4,,10:58:00,13:27:00,52
3131,Garrott,Male,17,2,,15:41:00,17:17:00,161
3134,Pooh,Female,14,5,"Leg, Leg, Core",9:31:00,10:47:00,155
3135,Kris,Female,44,3,,13:05:00,14:33:00,158
3139,Nesta,Female,42,4,,19:28:00,22:07:00,99
3140,Brittany,Female,21,3,"Leg, Core, chest",10:33:00,12:36:00,39
3142,Rosalinde,Female,32,4,Leg,8:13:00,10:45:00,126
3143,Ginnifer,Female,37,2,,17:21:00,19:50:00,30
3148,Hazlett,Male,31,4,chest,9:08:00,11:13:00,61
3153,Gail,Male,13,1,"Leg, Leg, Core",16:41:00,18:43:00,48
3160,Millie,Female,26,4,"chest, Leg",15:17:00,16:01:00,160
3161,Adriane,Female,24,1,Core,15:41:00,16:43:00,140
3166,Bordie,Male,17,5,,20:34:00,21:42:00,90
3172,Joni,Female,46,3,"Arm, Leg",8:15:00,9:27:00,93
3174,PancCardioo,Male,12,5,,11:21:00,12:46:00,66
3176,Burty,Male,41,2,,9:34:00,11:21:00,47
3178,Chick,Male,30,5,,11:02:00,12:47:00,61
3180,Nolly,Male,28,2,back,8:33:00,9:21:00,98
3181,Jeremiah,Male,27,5,"back, Core",10:50:00,13:48:00,164
3182,Martguerita,Female,12,2,"Core, chest",9:01:00,11:21:00,82
3185,Webb,Male,13,1,"Leg, Cardio, back",9:20:00,11:42:00,52
3186,Chloe,Female,35,3,,17:42:00,19:32:00,164
3187,Salvidor,Male,35,5,Arm,19:49:00,22:43:00,48
3189,Terry,Male,49,3,"Leg, Core, chest",11:28:00,12:31:00,35
3190,Nealy,Male,25,3,,14:47:00,17:45:00,79
3192,Kaye,Female,47,3,,17:07:00,19:15:00,38
3196,Kendrick,Male,38,2,,20:01:00,21:55:00,167
3197,Cord,Male,35,2,,13:53:00,15:55:00,60
3200,Cooper,Male,41,3,,15:47:00,17:21:00,151
3202,Gualterio,Male,14,3,,8:21:00,10:03:00,75
3203,Rikki,Female,37,2,,18:32:00,19:31:00,76
3205,Trey,Male,48,3,,9:57:00,12:28:00,61
3209,Earl,Male,25,4,,19:07:00,21:40:00,98
3210,Trstram,Male,27,5,,17:44:00,19:53:00,56
3212,Giffer,Male,28,5,,17:21:00,18:33:00,42
3215,Mindy,Female,28,5,"back, back",8:17:00,9:19:00,51
3218,Rubina,Female,45,4,"chest, back",18:01:00,18:31:00,34
3219,Harland,Male,39,3,"Leg, back",14:59:00,16:48:00,179
3220,Any,Male,49,5,,20:57:00,23:26:00,30
3229,Harper,Male,26,3,,20:39:00,21:33:00,103
3230,Alanson,Male,26,5,"back, Core",16:31:00,18:54:00,62
3232,Bennett,Male,13,1,"Core, Core",15:16:00,17:16:00,157
3236,Idell,Female,23,1,chest,15:45:00,17:41:00,60
3238,Irene,Female,46,4,"Arm, Cardio",20:15:00,22:22:00,145
3241,Hedwig,Female,18,4,,11:03:00,11:33:00,177
3245,Brennen,Male,41,4,"back, back",12:11:00,14:20:00,79
3246,Kary,Female,48,1,,9:12:00,11:51:00,48
3247,Elvis,Male,48,4,chest,18:44:00,19:43:00,170
3250,Peter,Male,28,3,,13:26:00,16:21:00,99
3252,Margarita,Female,33,3,"chest, Cardio, Leg",10:17:00,11:19:00,74
3254,Alexei,Male,16,3,,17:12:00,19:36:00,173
3260,Jaquelyn,Female,21,3,,8:20:00,11:05:00,164
3264,Padraig,Male,28,3,,15:42:00,16:34:00,144
3265,Reina,Female,34,5,,19:52:00,20:36:00,123
3270,Abby,Male,18,5,"chest, chest",15:19:00,16:24:00,153
3271,Craggy,Male,35,1,,10:08:00,11:55:00,97
3279,Mathilda,Female,36,3,,10:43:00,13:06:00,91
3282,Daniel,Male,40,1,Core,12:25:00,14:41:00,148
3285,Earl,Male,15,5,,13:33:00,14:55:00,149
3288,Piggy,Male,17,3,,17:30:00,18:03:00,143
3289,Gwendolin,Female,25,4,"Core, back",8:53:00,11:36:00,162
3290,Chelsy,Female,29,1,"Core, back, Leg",15:52:00,16:37:00,177
3293,Merilee,Female,23,4,"back, Leg, chest",16:31:00,17:30:00,90
3296,Evie,Female,30,4,,10:17:00,12:08:00,74
3297,Georas,Male,25,1,,17:29:00,18:11:00,82
3300,Ives,Male,38,1,Leg,14:53:00,16:22:00,101
3301,Amalea,Female,35,3,"back, Leg, chest",13:06:00,13:43:00,160
3302,Sigismondo,Male,13,3,"chest, back, back",12:48:00,15:45:00,74
3305,Alfie,Male,41,5,"Leg, Leg, back",8:48:00,11:29:00,169
3306,Seumas,Male,45,4,"Leg, Core, Cardio",11:47:00,13:09:00,74
3311,Christabella,Female,14,5,,17:41:00,18:14:00,30
