id,first_name,gender,Age,visit_per_week,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym
2299,Avis,Female,35,3,,12:31:00,13:28:00,70
2302,Sigismondo,Male,21,4,"chest, back, back",12:48:00,15:45:00,156
2305,Alfie,Male,44,4,"Leg, Leg, back",8:48:00,11:29:00,165
2308,Jodee,Female,41,1,,11:54:00,13:31:00,76
2309,Virge,Male,40,5,,15:05:00,17:09:00,129
2310,Jeremias,Male,49,3,chest,19:18:00,22:17:00,146
2312,Taite,Male,44,4,"Cardio, Leg",17:41:00,19:28:00,136
2315,Dante,Male,45,3,Core,8:38:00,9:42:00,172
2318,Curran,Male,22,1,,11:37:00,12:12:00,121
2319,Dexter,Male,32,3,,10:38:00,13:32:00,32
2320,Lavinia,Female,32,5,Cardio,9:36:00,11:51:00,173
2325,Quinton,Male,25,2,,10:34:00,11:40:00,46
2327,Noel,Female,12,4,,14:01:00,16:10:00,111
2328,Lexine,Female,32,5,,13:52:00,16:23:00,48
2329,Davy,Male,12,3,Leg,9:15:00,11:04:00,126
2330,Elisabet,Female,45,1,,11:43:00,14:04:00,88
2335,Ladonna,Female,17,2,,13:42:00,15:36:00,55
2336,Malanie,Female,14,4,"Leg, back",10:40:00,13:40:00,180
2341,Rita,Female,33,5,,14:02:00,14:37:00,132
2342,Orren,Male,30,1,"Cardio, Core, Leg",17:57:00,19:48:00,120
2343,Andreana,Female,38,2,Leg,9:53:00,11:35:00,158
2345,Wes,Male,24,4,,14:30:00,17:03:00,136
2348,Karim,Male,15,3,,12:59:00,15:16:00,165
2352,Rici,Female,45,3,"Leg, back",9:42:00,11:48:00,59
2357,Dominga,Female,16,4,"Cardio, Arms",20:55:00,22:31:00,97
2361,Leilah,Female,21,1,"Leg, back",20:04:00,22:37:00,138
2363,Nikki,Male,35,1,"Leg, Cardio",12:17:00,13:38:00,53
2367,Cissy,Female,16,5,"Core, Leg, back",20:22:00,21:13:00,89
2371,Bil,Male,40,1,,20:10:00,20:47:00,107
2372,Ilyse,Female,12,2,"Leg, back, Leg",11:18:00,12:58:00,72
2376,Beryle,Female,40,2,"chest, chest",20:16:00,22:46:00,101
2379,Alexina,Female,42,1,,8:29:00,11:00:00,85
2381,Ronald,Male,40,2,,18:01:00,20:07:00,146
2383,Marje,Female,34,2,,20:26:00,21:13:00,151
2385,Maiga,Female,20,5,Cardio,12:45:00,14:45:00,109
2386,Joel,Male,31,5,"back, Core",13:06:00,14:08:00,146
2387,Woody,Male,28,5,"Core, chest",19:08:00,20:29:00,97
2388,Ave,Male,38,3,Cardio,20:23:00,22:44:00,58
2389,Zola,Female,35,1,Leg,17:57:00,19:04:00,100
2390,Devi,Female,26,3,,8:59:00,9:42:00,143
2395,Shelly,Female,30,2,,19:59:00,22:08:00,75
2399,Rafferty,Male,19,1,,8:38:00,10:51:00,72
2402,Ashly,Female,17,3,"Cardio, back",16:58:00,18:24:00,54
2406,Leela,Female,33,5,"Arms, back",13:03:00,15:14:00,47
2408,Alejandro,Male,23,3,,11:31:00,14:14:00,54
2409,Cthrine,Female,36,3,,18:07:00,19:54:00,57
2412,Adolph,Male,33,1,Cardio,19:02:00,19:55:00,58
2417,Mab,Female,49,5,back,14:53:00,15:29:00,61
2419,Janela,Female,19,1,"back, chest",10:33:00,12:11:00,37
2423,Koren,Female,16,1,"Core, Arms, Leg",18:48:00,20:55:00,129
2424,Kimberlee,Female,49,1,"Arms, Core, chest",12:27:00,13:49:00,55
2425,Rockwell,Male,40,5,,16:21:00,17:41:00,130
2427,Robers,Male,18,2,,16:05:00,17:48:00,84
2428,Ainslie,Female,42,2,"Arms, Core",14:06:00,14:52:00,71
2429,Basil,Male,37,3,"back, Cardio",17:57:00,18:55:00,80
2432,Reed,Male,20,2,"back, Leg, Arms",10:56:00,11:54:00,110
2434,Sabra,Female,17,4,,18:14:00,20:34:00,133
2436,Dalt,Male,40,1,,11:28:00,13:51:00,72
2439,Cchaddie,Male,34,5,back,13:58:00,16:13:00,80
2441,Risa,Female,39,3,"Leg, chest",16:41:00,19:14:00,38
2443,Merrie,Female,30,1,"Leg, Cardio, Core",13:59:00,14:33:00,170
2454,Philippine,Female,26,3,Leg,18:14:00,18:57:00,67
2460,Blithe,Female,31,1,,9:22:00,11:52:00,121
2462,Care,Male,20,3,,10:55:00,13:35:00,134
2465,Abagael,Female,16,1,,14:33:00,16:30:00,173
2467,Gregorio,Male,34,3,chest,8:25:00,11:08:00,65
2468,Nananne,Female,33,2,,9:56:00,11:16:00,129
2470,Gard,Male,33,4,"Arms, Leg, Leg",12:45:00,13:52:00,175
2471,Latisha,Female,34,1,,10:42:00,12:31:00,139
2473,Boniface,Male,38,2,Leg,9:46:00,11:11:00,62
2475,Lyon,Male,28,3,,11:56:00,14:27:00,90
2476,Mendy,Male,16,1,"Core, Cardio",17:37:00,18:15:00,82
2478,Claretta,Female,18,1,,11:56:00,14:22:00,81
2483,Agatha,Female,30,1,chest,18:41:00,20:01:00,64
2488,Hodge,Male,36,5,,17:52:00,18:45:00,87
2494,Mil,Female,12,4,"chest, Core",11:50:00,14:03:00,177
2499,Cecilia,Female,33,5,Core,20:43:00,22:57:00,127
2500,Esdras,Male,19,3,,14:34:00,15:55:00,83
2503,Sib,Female,37,5,,15:10:00,16:35:00,118
2507,Anna-diane,Female,41,3,"Cardio, Arms",15:09:00,16:34:00,156
2508,Josh,Male,41,2,,19:23:00,22:13:00,127
2510,Minor,Male,25,2,"Cardio, back, Arms",12:56:00,14:40:00,59
2514,Darcee,Female,46,3,"Core, back, Cardio",12:43:00,15:19:00,163
2520,Jo-anne,Female,30,1,,19:30:00,20:44:00,94
2521,Mikaela,Female,32,5,,20:33:00,23:06:00,135
2524,Sofie,Female,37,1,"Core, chest",14:20:00,17:13:00,78
2525,Charisse,Female,36,3,,18:22:00,19:32:00,41
2526,Tailor,Male,26,4,Core,13:43:00,14:38:00,147
2529,Errol,Male,45,4,,8:50:00,10:45:00,165
2530,Sandy,Female,13,5,"back, chest",19:59:00,20:45:00,155
2534,Rabbi,Male,25,2,,14:53:00,17:50:00,159
2536,Giselbert,Male,29,1,,16:05:00,17:44:00,48
2538,Jethro,Male,18,3,,8:10:00,10:58:00,58
2544,Bianca,Female,39,1,"chest, back, Core",9:49:00,12:29:00,90
2551,Manda,Female,25,3,,15:38:00,18:16:00,170
2552,Bernetta,Female,30,1,"Leg, chest, Core",15:55:00,17:11:00,157
2554,Kit,Female,36,2,"chest, Cardio",18:15:00,20:02:00,55
2556,Audra,Female,24,1,,10:32:00,11:40:00,135
2560,Marietta,Female,34,3,,15:36:00,17:48:00,106
2561,Monique,Female,41,4,chest,13:20:00,14:11:00,101
2563,Filippa,Female,28,5,,18:39:00,20:06:00,115
2567,Verile,Female,28,2,back,19:09:00,21:43:00,75
2568,Amye,Female,16,5,,10:41:00,11:48:00,114
2569,Pasquale,Male,17,2,"back, Cardio, Leg",20:28:00,22:32:00,101
2573,Iggie,Male,19,1,,18:16:00,21:00:00,51
2575,Laurice,Female,43,4,,16:29:00,19:06:00,170
2578,Lester,Male,15,4,,20:35:00,21:30:00,164
2580,Freedman,Male,45,4,"Leg, back, chest",16:10:00,17:29:00,141
2584,Dallis,Male,17,4,,10:48:00,11:32:00,123
2585,Courtenay,Female,21,1,back,20:45:00,22:20:00,124
2586,Roosevelt,Male,26,3,,8:13:00,9:28:00,122
2587,Cammy,Male,39,5,Leg,15:57:00,17:27:00,48
2590,Toby,Male,28,4,"Core, Cardio",9:51:00,11:47:00,107
2596,Darius,Male,43,1,,20:46:00,23:33:00,59
2598,Ami,Female,44,5,chest,9:21:00,10:54:00,52
2599,Weber,Male,18,1,,8:35:00,10:58:00,129
2600,Meyer,Male,25,2,,19:40:00,20:39:00,116
2602,Germayne,Male,42,2,,15:41:00,17:45:00,63
2606,Ruben,Male,37,5,"Core, Cardio, Leg",20:39:00,22:49:00,42
2609,Marrissa,Female,31,2,"chest, Leg, Core",17:33:00,20:22:00,127
2613,Emlen,Male,17,5,"Core, Core, back",17:32:00,19:31:00,120
2615,Norbie,Male,29,5,,18:07:00,19:13:00,97
2617,Duffie,Male,29,3,,15:28:00,16:07:00,85
2619,Phillip,Male,25,4,,14:29:00,15:58:00,41
2626,Warren,Male,38,4,"Cardio, Cardio",16:57:00,18:59:00,172
2627,Tiffani,Female,21,4,Leg,20:00:00,22:25:00,104
2630,Pablo,Male,38,2,,14:29:00,16:53:00,170
2631,Cordy,Female,16,3,,8:50:00,10:06:00,133
2633,Trula,Female,43,4,Leg,14:42:00,16:22:00,100
2636,Georgeanne,Female,41,1,"Core, back",13:24:00,14:20:00,179
2639,Shea,Female,28,3,back,9:25:00,10:32:00,144
2646,Toiboid,Male,25,2,,17:16:00,19:12:00,116
2648,Kikelia,Female,14,2,back,12:44:00,15:15:00,149
2649,Noelani,Female,45,2,,13:50:00,14:35:00,149
2651,Bradley,Male,17,1,,20:36:00,21:48:00,99
2655,Demetris,Male,31,1,,9:20:00,12:09:00,44
2657,Ricoriki,Male,45,1,"chest, Arms",14:58:00,17:50:00,175
2658,Westleigh,Male,44,3,,19:23:00,21:04:00,85
2660,Bronson,Male,28,4,,9:58:00,12:29:00,74
2661,Aaron,Male,46,4,"Core, Cardio",17:02:00,19:49:00,178
2670,Carmencita,Female,42,5,"Leg, Arms",9:17:00,10:59:00,108
2671,Gery,Male,42,5,,12:36:00,13:56:00,175
2673,Tomi,Female,21,2,back,10:49:00,11:21:00,162
2675,Sidonia,Female,41,1,,11:52:00,13:28:00,41
2678,Jessie,Female,24,3,,13:57:00,16:22:00,141
2682,Maximilien,Male,39,1,,10:54:00,13:07:00,135
2689,Elke,Female,37,1,,9:47:00,12:08:00,108
2690,Simmonds,Male,33,5,,13:10:00,14:21:00,95
2692,Matelda,Female,16,2,"chest, Cardio, Cardio",16:21:00,17:05:00,128
2693,Mignonne,Female,48,1,,17:34:00,19:15:00,34
2694,Shirline,Female,34,4,,16:40:00,18:11:00,120
2696,Janean,Female,25,1,chest,11:43:00,12:51:00,143
2697,Alejandro,Male,21,1,"chest, Cardio, Leg",10:31:00,12:14:00,117
2699,Peadar,Male,44,5,"back, chest",18:06:00,20:05:00,91
2700,Alana,Female,20,3,,16:35:00,17:44:00,66
2701,Julia,Female,28,4,"back, chest, Leg",11:19:00,13:31:00,104
2703,Travers,Male,44,1,"Arms, Leg",16:01:00,19:01:00,119
2704,Hal,Male,34,4,"Core, Leg",20:14:00,22:35:00,180
2707,Grove,Male,34,2,Core,13:31:00,14:16:00,120
2710,Kayley,Female,39,3,"chest, Core, Cardio",10:54:00,12:00:00,75
2712,Paul,Male,27,4,"Core, Leg",13:12:00,14:47:00,33
2713,Walt,Male,46,1,chest,10:37:00,11:27:00,77
2717,Ive,Male,34,4,,11:10:00,12:53:00,55
2719,Pren,Male,19,5,,8:33:00,10:02:00,106
2727,Zeb,Male,27,4,"Leg, Cardio, Core",11:51:00,13:01:00,36
2728,Raina,Female,48,4,"Core, Leg, Arms",20:57:00,22:46:00,66
2730,Courtnay,Male,38,2,,15:28:00,18:18:00,60
2732,Melva,Female,21,3,,13:30:00,15:53:00,164
2740,Kellsie,Female,24,5,,11:16:00,13:42:00,60
2741,Igor,Male,40,3,Arms,20:07:00,22:19:00,132
2744,Prince,Male,40,2,back,10:42:00,11:16:00,42
2747,Loydie,Male,36,4,,13:10:00,14:50:00,121
2751,Nana,Female,27,1,"Leg, Core, chest",13:11:00,15:01:00,173
2753,Jacquette,Female,37,5,,10:11:00,12:17:00,177
2754,Vida,Female,46,4,,15:13:00,16:46:00,58
2764,Lars,Male,43,1,"Core, back",8:10:00,11:10:00,38
2767,Lin,Male,21,2,,13:07:00,14:15:00,145
2768,Benjy,Male,19,3,,14:16:00,15:07:00,92
2774,Dario,Male,12,1,,12:32:00,13:09:00,131
2781,Martyn,Male,37,4,"Arms, chest, back",16:32:00,17:50:00,67
2783,Dion,Male,47,3,"Core, chest, Core",12:16:00,14:43:00,90
2784,Anallise,Female,48,1,,9:38:00,12:16:00,127
2786,Margareta,Female,47,3,,19:32:00,22:10:00,50
2787,Codi,Female,36,5,,11:35:00,13:19:00,160
2790,Derron,Male,38,1,,13:22:00,14:31:00,85
2796,Marylinda,Female,30,1,"Cardio, Cardio",9:21:00,11:58:00,94
2797,Alley,Male,29,4,Leg,9:41:00,10:37:00,113
2800,Roxy,Female,25,5,,9:21:00,11:58:00,149
2801,Bonita,Female,41,4,"Cardio, chest, Cardio",19:19:00,21:34:00,114
2806,Beatriz,Female,37,3,,16:13:00,18:08:00,80
2807,Ardelis,Female,31,5,"back, Cardio",19:35:00,20:13:00,116
2809,Rana,Female,33,1,,13:25:00,14:58:00,78
2812,Kelly,Male,42,1,"Cardio, chest, back",14:30:00,16:24:00,114
2813,Johnathan,Male,22,4,,14:07:00,14:43:00,138
2820,Kial,Female,19,2,,14:33:00,16:35:00,69
2823,Viola,Female,24,2,,16:33:00,18:53:00,102
2824,Junie,Female,25,4,,17:59:00,19:01:00,83
2829,Fields,Male,41,3,"back, Core",9:40:00,10:50:00,132
2830,Micky,Male,28,1,"Cardio, back",12:05:00,14:43:00,70
2835,Mair,Female,12,2,,15:37:00,16:21:00,178
2840,Darell,Female,49,3,,20:26:00,21:46:00,167
2845,Curran,Male,27,1,,17:09:00,19:19:00,34
2848,Pietro,Male,48,3,"Leg, Core",12:00:00,12:53:00,180
2852,Laraine,Female,31,2,,15:43:00,17:40:00,54
2853,Westbrooke,Male,22,1,"Cardio, Core",12:16:00,14:58:00,120
2854,Odelia,Female,29,5,,20:20:00,22:54:00,125
2856,Ester,Female,25,5,"Cardio, back, back",17:05:00,18:41:00,71
2859,Mikey,Male,39,4,"Cardio, chest",14:45:00,15:46:00,72
2862,Zackariah,Male,27,2,"Cardio, chest",17:19:00,19:17:00,89
2863,Wash,Male,22,1,,11:08:00,11:42:00,162
2868,Merlina,Female,41,1,chest,18:26:00,20:00:00,57
2869,Saba,Female,36,5,"Cardio, back",12:09:00,14:40:00,112
2871,Annora,Female,16,4,"Core, Core, Cardio",12:21:00,14:19:00,108
2873,Harwilll,Male,29,1,,20:27:00,21:46:00,141
2875,Lester,Male,33,1,"chest, back",13:45:00,15:30:00,123
2876,Ramona,Female,45,3,Leg,18:32:00,19:44:00,111
2883,Fan,Female,44,5,"Leg, Arms, back",15:31:00,16:43:00,55
2886,Cathryn,Female,48,4,"Cardio, chest",15:47:00,16:56:00,62
2889,Wilt,Male,23,1,Leg,11:41:00,13:52:00,178
2891,Hamilton,Male,44,3,,11:26:00,12:50:00,163
2892,Renard,Male,15,2,,12:22:00,13:29:00,100
2895,Robinet,Male,39,4,,16:53:00,17:28:00,131
2896,Franni,Female,34,5,,10:05:00,11:47:00,60
2897,Andra,Female,43,5,Arms,9:39:00,12:29:00,113
2898,Brandise,Female,41,2,,11:05:00,12:16:00,69
2905,Marika,Female,27,4,,14:09:00,16:31:00,143
2906,Thorsten,Male,28,5,,9:22:00,10:17:00,83
2908,Grazia,Female,31,5,,10:25:00,12:51:00,30
2909,Randy,Male,13,3,chest,13:35:00,16:32:00,43
2917,Ignaz,Male,40,2,,19:29:00,21:15:00,109
2919,Devlin,Male,49,5,,19:43:00,20:53:00,94
2924,Carling,Male,14,2,,17:57:00,19:46:00,65
2927,Tye,Male,32,4,Leg,10:03:00,10:53:00,52
2928,Pamela,Female,29,5,,17:33:00,18:42:00,100
2929,Aldous,Male,39,2,"Arms, chest",9:38:00,11:38:00,54
2930,Vita,Female,36,5,,13:57:00,14:41:00,67
2931,Dori,Female,37,2,,16:33:00,18:18:00,164
2932,Francklin,Male,42,1,"back, Cardio, Core",10:48:00,12:18:00,118
2934,Dionis,Female,28,1,,13:53:00,15:44:00,101
2936,Briano,Male,14,3,"chest, Core, back",15:31:00,16:33:00,154
2938,Merle,Male,37,3,"back, back, Leg",9:57:00,12:11:00,81
2939,Carlen,Female,30,3,,12:50:00,13:21:00,48
2941,Matias,Male,32,1,,10:21:00,13:17:00,134
2942,Lindon,Male,16,5,,10:47:00,12:58:00,43
2943,Ransell,Male,23,4,,11:58:00,13:01:00,91
2944,Marty,Female,30,5,,9:41:00,12:34:00,42
2945,Doris,Female,12,3,,17:14:00,19:45:00,95
2947,Elladine,Female,36,1,,9:42:00,11:23:00,73
2950,Karyn,Female,43,1,"Leg, Leg",15:44:00,18:43:00,89
2952,Ricky,Male,29,1,"Core, back, Arms",19:21:00,20:04:00,127
2954,Ivor,Male,14,2,"Cardio, back, back",15:27:00,18:03:00,115
2959,Gunilla,Female,44,4,,9:22:00,9:52:00,116
2960,Brenn,Female,20,5,,10:14:00,10:55:00,132
2962,Wenona,Female,24,2,,13:28:00,15:55:00,109
2963,Bone,Male,46,1,"Core, back",9:23:00,10:42:00,90
2967,Jacynth,Female,23,3,"Core, Cardio, chest",11:42:00,14:11:00,132
2970,Beale,Male,25,2,,8:22:00,8:54:00,71
2976,Veda,Female,23,4,,16:39:00,19:26:00,139
2978,Tremaine,Male,48,5,,19:00:00,19:33:00,98
2987,Hadria,Female,31,1,,19:04:00,20:26:00,130
2993,Melantha,Female,16,2,"Leg, Cardio, Leg",9:42:00,10:49:00,174
2997,Elaina,Female,41,3,"Core, chest",9:14:00,12:01:00,53
2998,Humfried,Male,27,1,,17:21:00,20:21:00,105
3000,Norrie,Female,18,2,,16:41:00,17:13:00,94
3007,Anson,Male,15,5,Cardio,19:46:00,20:59:00,151
3014,Alie,Female,24,1,,19:50:00,22:43:00,102
3015,Charmine,Female,39,1,,20:12:00,20:52:00,113
3018,Trixy,Female,45,2,,16:54:00,19:39:00,119
3022,Jamey,Male,31,3,back,15:06:00,15:36:00,179
3028,Wat,Male,39,2,"chest, Leg, Leg",19:41:00,22:36:00,44
3029,Kandy,Female,32,3,,11:25:00,14:03:00,171
3030,Nissa,Female,25,1,Leg,20:15:00,22:22:00,95
3032,Nataniel,Male,47,3,,20:53:00,21:34:00,50
3034,Trudi,Female,39,1,Core,14:42:00,16:45:00,157
3035,Alf,Male,26,4,,18:15:00,19:07:00,46
3036,Morie,Male,25,3,"Core, chest, Cardio",13:39:00,14:10:00,69
3037,Shelby,Female,47,4,,9:02:00,11:39:00,117
3038,Sibella,Female,47,1,,8:39:00,9:49:00,35
3042,Bambie,Female,39,5,,9:38:00,11:03:00,54
3046,Aridatha,Female,38,2,"Leg, Core, Leg",18:41:00,20:18:00,65
3050,Nora,Female,14,2,"chest, Core",8:54:00,9:48:00,173
3051,Maximilianus,Male,45,5,,9:43:00,12:09:00,71
3053,Jada,Female,42,2,"chest, back",9:26:00,11:45:00,174
3054,Maud,Female,32,5,"Arms, Leg, chest",20:36:00,23:18:00,66
3058,Benton,Male,22,4,"chest, Leg, back",12:19:00,12:56:00,51
3062,Talia,Female,35,1,,10:28:00,11:38:00,49
3066,Constancia,Female,21,4,,13:06:00,15:49:00,127
3068,Shelden,Male,38,3,"Leg, Arms",13:04:00,15:03:00,60
3070,Franky,Female,40,5,,11:11:00,13:15:00,149
3071,Vincenz,Male,33,1,"chest, chest, Arms",13:04:00,14:35:00,151
3073,Guillaume,Male,45,2,,17:06:00,19:52:00,142
3075,Florry,Female,13,1,,9:57:00,12:07:00,134
3078,Boigie,Male,19,3,"Core, back, chest",16:16:00,18:36:00,166
3079,Morgan,Female,37,3,"Core, Cardio, chest",12:44:00,14:31:00,150
3080,Merrily,Female,22,3,"back, Core, Leg",18:19:00,19:26:00,96
3087,Thorsten,Male,33,4,back,12:51:00,14:27:00,57
3089,Shirlee,Female,48,1,back,10:34:00,11:38:00,104
3095,Jen,Female,14,2,"chest, Leg, Arms",10:10:00,11:24:00,139
3098,Emanuel,Male,46,2,,16:57:00,18:07:00,107
3100,Cherise,Female,15,5,,8:34:00,9:53:00,90
3102,Shayna,Female,28,4,"chest, Leg, Core",17:42:00,18:58:00,152
3103,Falito,Male,36,4,"Arms, Leg, Leg",10:29:00,11:39:00,71
3106,Tomkin,Male,24,3,Arms,19:57:00,20:27:00,147
3108,Vivia,Female,39,4,"Leg, Core, Cardio",19:52:00,20:53:00,152
3114,Catherine,Female,32,1,,13:51:00,16:27:00,67
3115,Mae,Female,30,5,,14:36:00,15:26:00,101
3116,Esra,Male,37,5,,19:08:00,21:25:00,130
3118,Esra,Male,14,3,,8:23:00,11:10:00,114
3124,Fifi,Female,18,2,,14:40:00,15:28:00,128
3141,Park,Male,32,1,Cardio,19:59:00,21:54:00,174
3142,Rosalinde,Female,32,4,Leg,8:13:00,10:45:00,126
3145,Winne,Female,14,4,,10:11:00,12:23:00,39
3146,Julina,Female,49,5,"Core, chest, back",20:23:00,23:12:00,101
3147,Timothee,Male,28,3,"Leg, Core",18:19:00,20:47:00,69
3148,Hazlett,Male,31,4,chest,9:08:00,11:13:00,61
3157,Jillie,Female,12,3,,11:51:00,13:56:00,40
3160,Millie,Female,26,4,"chest, Leg",15:17:00,16:01:00,160
3164,Quincy,Male,36,4,,17:41:00,19:32:00,64
3167,Nessie,Female,12,4,"Leg, Cardio, back",9:55:00,11:08:00,73
3168,Desi,Male,43,4,Leg,12:27:00,14:20:00,34
3170,Rodger,Male,24,2,,12:12:00,13:58:00,165
3172,Joni,Female,46,3,"Arms, Leg",8:15:00,9:27:00,93
3175,Spenser,Male,19,3,back,14:01:00,16:08:00,101
3179,Maryrose,Female,42,3,,17:27:00,19:01:00,73
3190,Nealy,Male,25,3,,14:47:00,17:45:00,79
3194,Bernetta,Female,14,5,,16:54:00,18:55:00,66
3196,Kendrick,Male,38,2,,20:01:00,21:55:00,167
3198,Bret,Male,31,5,chest,13:00:00,14:21:00,81
3201,Sheffield,Male,25,4,"Cardio, Arms",13:31:00,14:48:00,151
3202,Gualterio,Male,14,3,,8:21:00,10:03:00,75
3211,Ethelin,Female,21,4,"Arms, Leg, Cardio",9:10:00,9:57:00,171
3213,Patrizio,Male,26,4,Core,12:58:00,14:21:00,149
3219,Harland,Male,39,3,"Leg, back",14:59:00,16:48:00,179
3220,Any,Male,49,5,,20:57:00,23:26:00,30
3223,Mata,Male,23,3,,20:23:00,21:18:00,87
3224,Oriana,Female,23,1,,20:41:00,22:43:00,58
3227,Lenka,Female,20,4,"Core, Cardio",20:37:00,21:32:00,108
3229,Harper,Male,26,3,,20:39:00,21:33:00,103
3232,Bennett,Male,13,1,"Core, Core",15:16:00,17:16:00,157
3235,Teirtza,Female,24,4,,11:49:00,12:36:00,137
3236,Idell,Female,23,1,chest,15:45:00,17:41:00,60
3237,Marylou,Female,36,2,"Leg, Core",10:32:00,12:17:00,46
3238,Irene,Female,46,4,"Arms, Cardio",20:15:00,22:22:00,145
3243,Ekaterina,Female,34,2,,13:58:00,14:54:00,126
3244,Sella,Female,44,3,back,13:50:00,16:37:00,126
3247,Elvis,Male,48,4,chest,18:44:00,19:43:00,170
3249,Deloris,Female,39,3,Core,18:00:00,19:58:00,93
3250,Peter,Male,28,3,,13:26:00,16:21:00,99
3251,Spenser,Male,13,1,"back, chest, back",8:05:00,9:57:00,68
3253,Sergio,Male,43,3,"back, Cardio, chest",14:33:00,15:57:00,74
3254,Alexei,Male,16,3,,17:12:00,19:36:00,173
3256,Andreana,Female,16,3,"Arms, Leg",17:37:00,18:44:00,158
3257,Worth,Male,24,2,Core,8:12:00,10:02:00,47
3259,Muire,Female,23,5,,10:02:00,11:33:00,171
3261,Eamon,Male,36,5,,12:01:00,14:04:00,34
3264,Padraig,Male,28,3,,15:42:00,16:34:00,144
3267,Bertie,Female,16,1,,11:33:00,12:31:00,52
3268,Chadwick,Male,20,1,,18:08:00,20:23:00,55
3269,Vinny,Male,16,1,,9:59:00,10:31:00,87
3270,Abby,Male,18,5,"chest, chest",15:19:00,16:24:00,153
3273,Quincy,Male,36,2,,11:23:00,13:07:00,174
3274,Elset,Female,13,5,"Arms, Core, Core",19:30:00,22:11:00,172
3276,Horatio,Male,44,4,Cardio,11:21:00,12:22:00,111
3280,Zachariah,Male,27,3,"Arms, Core",10:29:00,12:54:00,65
3281,Dorey,Male,25,4,"Arms, chest, back",15:40:00,17:36:00,31
3282,Daniel,Male,40,1,Core,12:25:00,14:41:00,148
3286,Dimitry,Male,21,5,,20:16:00,22:00:00,141
3288,Piggy,Male,17,3,,17:30:00,18:03:00,143
3291,Barbi,Female,39,5,,9:49:00,11:52:00,135
3292,Mitchel,Male,33,1,,16:59:00,19:12:00,102
3295,Abbie,Male,15,1,,15:28:00,17:03:00,153
3296,Evie,Female,30,4,,10:17:00,12:08:00,74
3299,Avis,Female,19,4,,12:31:00,13:28:00,164
3302,Sigismondo,Male,13,3,"chest, back, back",12:48:00,15:45:00,74
3305,Alfie,Male,41,5,"Leg, Leg, back",8:48:00,11:29:00,169
3308,Jodee,Female,48,3,,11:54:00,13:31:00,168
3309,Virge,Male,46,4,,15:05:00,17:09:00,177
3310,Jeremias,Male,17,2,chest,19:18:00,22:17:00,102
3312,Taite,Male,36,1,"Cardio, Leg",17:41:00,19:28:00,55
3315,Dante,Male,22,5,Core,8:38:00,9:42:00,32
3318,Curran,Male,26,4,,11:37:00,12:12:00,31
3319,Dexter,Male,44,3,,10:38:00,13:32:00,41
3320,Lavinia,Female,31,3,Cardio,9:36:00,11:51:00,44
3325,Quinton,Male,18,4,,10:34:00,11:40:00,95
3327,Noel,Female,32,2,,14:01:00,16:10:00,76
3328,Lexine,Female,43,1,,13:52:00,16:23:00,96
3329,Davy,Male,25,3,Leg,9:15:00,11:04:00,69
3330,Elisabet,Female,19,1,,11:43:00,14:04:00,136
3335,Ladonna,Female,39,3,,13:42:00,15:36:00,50
3336,Malanie,Female,14,1,"Leg, back",10:40:00,13:40:00,126
3341,Rita,Female,13,3,,14:02:00,14:37:00,47
3342,Orren,Male,46,2,"Cardio, Core, Leg",17:57:00,19:48:00,113
3343,Andreana,Female,45,3,Leg,9:53:00,11:35:00,72
3345,Wes,Male,12,3,,14:30:00,17:03:00,165
3348,Karim,Male,14,3,,12:59:00,15:16:00,59
3352,Rici,Female,48,2,"Leg, back",9:42:00,11:48:00,146
3357,Dominga,Female,12,2,"Cardio, Arms",20:55:00,22:31:00,134
3361,Leilah,Female,42,5,"Leg, back",20:04:00,22:37:00,171
3363,Nikki,Male,47,5,"Leg, Cardio",12:17:00,13:38:00,33
3367,Cissy,Female,49,5,"Core, Leg, back",20:22:00,21:13:00,75
3371,Bil,Male,13,1,,20:10:00,20:47:00,154
3372,Ilyse,Female,35,2,"Leg, back, Leg",11:18:00,12:58:00,150
3376,Beryle,Female,39,2,"chest, chest",20:16:00,22:46:00,80
3379,Alexina,Female,18,2,,8:29:00,11:00:00,173
3381,Ronald,Male,20,5,,18:01:00,20:07:00,92
3383,Marje,Female,21,4,,20:26:00,21:13:00,179
3385,Maiga,Female,45,2,Cardio,12:45:00,14:45:00,38
3386,Joel,Male,31,4,"back, Core",13:06:00,14:08:00,149
3387,Woody,Male,31,5,"Core, chest",19:08:00,20:29:00,135
3388,Ave,Male,29,3,Cardio,20:23:00,22:44:00,82
3389,Zola,Female,16,3,Leg,17:57:00,19:04:00,108
3390,Devi,Female,38,5,,8:59:00,9:42:00,167
3395,Shelly,Female,29,4,,19:59:00,22:08:00,131
3399,Rafferty,Male,27,2,,8:38:00,10:51:00,127
3402,Ashly,Female,43,3,"Cardio, back",16:58:00,18:24:00,55
3406,Leela,Female,27,4,"Arms, back",13:03:00,15:14:00,89
3408,Alejandro,Male,34,2,,11:31:00,14:14:00,120
3409,Cthrine,Female,39,4,,18:07:00,19:54:00,142
3412,Adolph,Male,15,1,Cardio,19:02:00,19:55:00,150
3417,Mab,Female,16,1,back,14:53:00,15:29:00,72
3419,Janela,Female,20,2,"back, chest",10:33:00,12:11:00,30
